prepared_column_id,definition,parent,sort,visible_to,name,created_at,updated_at,created_by,updated_by,table_id,joinable_tables,classifier,description,visible,display_groups,environment,prepared_human_id,filters
2d6b94d6-4bbe-4fc6-bb91-25f1b69cc0f2,"[{""id"": ""calculation"", ""calc"": ""sale+incentive+cpc+ppb+bonus+adjustment+nadjustment+ncpc+nppb+nbonus+nsale"", ""fact"": true, ""name"": ""Total Cost"", ""vars"": {""cpc"": {""id"": ""fact_cpc_earning-affiliate_earnings"", ""required_groups"": [""commission""]}, ""ppb"": {""id"": ""fact_ppb_earning-bid_amount"", ""required_groups"": [""commission""]}, ""ncpc"": {""id"": ""fact_cpc_earning-network_earnings"", ""required_groups"": [""commission""]}, ""nppb"": {""id"": ""fact_ppb_earning-network_commission"", ""required_groups"": [""commission""]}, ""sale"": {""id"": ""fact_order_commission-sale_commission_amount"", ""required_groups"": [""commission""]}, ""bonus"": {""id"": ""fact_order_bonus-bonus_commission_amount"", ""required_groups"": [""commission""]}, ""nsale"": {""id"": ""fact_order_commission-network_commission_amount"", ""required_groups"": [""commission""]}, ""nbonus"": {""id"": ""fact_order_bonus-bonus_network_commission_amount"", ""required_groups"": [""commission""]}, ""incentive"": {""id"": ""fact_order_commission-incentive_commission_amount"", ""required_groups"": [""commission""]}, ""adjustment"": {""id"": ""fact_order_commission_adjustment-order_commission_adjustment_amount"", ""required_groups"": [""commission""]}, ""nadjustment"": {""id"": ""fact_order_commission_adjustment-network_commission_adjustment_amount"", ""required_groups"": [""commission""]}}, ""alias"": ""total_commission"", ""format"": ""money""}]",dc4e4ac6-8e01-4f53-bb9d-6fb28871f572,12,"[""admin"", ""merchant""]",Total Cost,2017-10-30 16:39:17 +00:00,2017-10-30 16:39:17 +00:00,,,fact_order_commission,,fact,"Net sum of affiliate and AvantLink network earnings.  Includes all commission types, bonuses, paid placements, CPC, and commission adjustments due to returns.",false,"{performance,performance_trend,quick_stats,performance_top_merchants,performance_trend_agency,performance_comparison,performance_top_accounts}",EDW2,,
443af97f-53cd-491a-becb-de7954c3bf09,"[{""id"": ""fact_order_commission_adjustment-network_commission_adjustment_amount"", ""fact"": true, ""name"": ""Adjusted Network Earnings"", ""alias"": ""adjusted_network_earnings"", ""format"": ""money"", ""aggregate"": [{""func"": ""sum"", ""distinct"": false}], ""invert_sort"": true}]",5755c41f-c0b2-4322-81da-dc7750730296,1,"[""admin"", ""merchant""]",Adjusted Network Earnings,2019-02-22 21:01:45 +00:00,2019-02-22 21:01:45 +00:00,,,fact_order_commission_adjustment,,fact,Sum of adjustments/returns applied to Affiliate Commissions and AvantLink Networks Commissions.,false,"{performance,quick_stats,performance_top_accounts,performance_top_merchants}",EDW2,,
c9ba8ae6-ce4c-4490-b8c3-6607dda92a0c,"[{""id"": ""fact_order_adjustment-order_combined_adjustment_amount"", ""fact"": true, ""name"": ""Adjusted Sales"", ""alias"": ""adjustments_sum"", ""format"": ""money"", ""aggregate"": [{""func"": ""sum"", ""distinct"": false}], ""invert_sort"": true}]",5755c41f-c0b2-4322-81da-dc7750730296,2,"[""admin"", ""merchant"", ""affiliate""]",Adjusted Sales,2018-04-03 21:19:02 +00:00,2018-04-03 21:19:02 +00:00,,,fact_order_adjustment,,fact,Sum of adjustments/returns applied to Sales.,false,"{performance,performance_trend,quick_stats,performance_trend_agency,performance_comparison,performance_top_accounts,performance_top_merchants}",EDW2,,
5aab673b-e77d-4744-a743-25a3f0d079db,"[{""id"": ""calculation"", ""calc"": ""sales + adjustments"", ""fact"": true, ""name"": ""Sales"", ""vars"": {""sales"": {""id"": ""fact_order_avantlink-order_amount"", ""aggregate"": [{""func"": ""sum"", ""distinct"": true}], ""required_groups"": [""sales""]}, ""adjustments"": {""id"": ""fact_order_adjustment-order_combined_adjustment_amount"", ""aggregate"": [{""func"": ""sum"", ""distinct"": false}], ""required_groups"": [""sales""]}}, ""alias"": ""net_sales"", ""format"": ""money""}]",acc3318b-f09b-4ebd-a9b7-881955601d5a,1,"[""admin"", ""merchant"", ""affiliate""]",Sales,2018-04-03 21:19:02 +00:00,2018-04-03 21:19:02 +00:00,,,fact_order_adjustment,,fact,Gross sales minus adjustments that occur within the same date range.  This is the metric commissions are based on.,false,"{performance,performance_trend,performance_top_merchants,quick_stats,performance_trend_agency,performance_comparison,performance_top_accounts}",EDW2,,
6a34cc65-8c73-47c1-a704-8d2f820996e5,"[{""id"": ""calculation"", ""calc"": ""pages / visits"", ""fact"": true, ""name"": ""Pages Per Visit"", ""vars"": {""pages"": {""id"": ""fact_order_avantmetrics_analytics-page_views""}, ""visits"": {""id"": ""fact_order_avantmetrics_analytics-visits""}}, ""alias"": ""pages_per_visit"", ""format"": ""float2""}]",2b4f1ada-4e45-48e4-b832-12f7898001a2,1,"[""admin"", ""merchant""]",Pages Per Visit,2019-01-16 21:25:23 +00:00,2019-01-16 21:25:23 +00:00,,,fact_order_avantmetrics_analytics,,fact,,false,{metrics},EDW2,,
2aaec354-3d6b-40e3-9a91-928ab3fcfa35,"[{""top_five_widget"": {""cols"": [{""id"": ""dim_affiliate_default_website-affiliate_website_url_stripped"", ""name"": ""Affiliate Default Website"", ""alias"": ""affiliate_default_website0""}, {""id"": ""dim_affiliate_default_website-affiliate_website_id"", ""alias"": ""affiliate_default_website1"", ""hidden"": true}, {""id"": ""dim_date-mm_dd_yyyy"", ""name"": ""Date Range"", ""alias"": ""date_range"", ""aggregate"": [{""dim"": ""dim_date-month_number_since_epoch"", ""func"": ""band""}]}, {""id"": ""calculation"", ""calc"": ""adjustments/orders"", ""fact"": true, ""name"": ""Reversal Rate"", ""vars"": {""orders"": {""id"": ""fact_order_avantlink-order_hash_key"", ""alias"": ""fact_order_avantlink-order_hash_key-01"", ""format"": ""percent2"", ""aggregate"": [{""func"": ""count"", ""distinct"": true}], ""required_groups"": [""fact_order_avantlink-order_hash_key-01""]}, ""adjustments"": {""id"": ""fact_order_adjustment-adjustment_hash_key"", ""alias"": ""fact_order_adjustment-adjustment_hash_key-01"", ""format"": ""percent2"", ""aggregate"": [{""func"": ""count"", ""distinct"": true}], ""required_groups"": [""fact_order_adjustment-adjustment_hash_key-01""]}}, ""alias"": ""reversal_rate"", ""format"": ""percent2""}], ""sort"": [{""field"": ""reversal_rate"", ""direction"": ""desc""}], ""limit"": 10, ""counts"": true, ""format"": ""json"", ""offset"": 0, ""totals"": true, ""widths"": true, ""filters"": [{""op"": ""eq"", ""alias"": ""merchant_filter1"", ""field"": ""dim_merchant-merchant_uuid"", ""values"": [""e295c418-295a-447c-b265-734e25f82503""]}, {""op"": ""relative_date"", ""alias"": ""date_filter1"", ""count"": 1, ""field"": ""dim_date-mm_dd_yyyy"", ""start"": -1, ""period"": ""month"", ""values"": [], ""to_date"": false, ""allow_empty"": true}], ""partitions"": [], ""report_name"": ""Custom Report"", ""partitionLimit"": 1, ""partitionOffset"": 0}}]",eac7d81d-26ee-4d7b-b579-ec60b16650cd,1,"[""admin"", ""merchant""]",Attribution Name,2023-03-28 18:46:05 +00:00,2023-03-28 18:46:05 +00:00,,,dim_attribution_type,"",fact,"",true,{metrics},EDW2,attribution_name,
c1a67fab-8540-44e6-8e50-fa51388a3f26,"[{""id"": ""calculation"", ""calc"": ""networkcommission + affiliatebonus"", ""fact"": true, ""name"": ""Bonus"", ""vars"": {""affiliatebonus"": {""id"": ""fact_order_bonus-bonus_commission_amount"", ""required_groups"": [""combined commission""]}, ""networkcommission"": {""id"": ""fact_order_bonus-bonus_network_commission_amount"", ""required_groups"": [""combined commission""]}}, ""alias"": ""combined_bonus"", ""format"": ""money""}]",dc4e4ac6-8e01-4f53-bb9d-6fb28871f572,1,"[""admin"", ""merchant""]",Bonus,2019-07-03 20:29:07 +00:00,2019-07-03 20:29:07 +00:00,,,fact_order_bonus,,fact,Sum of Affiliate Bonus and Network Bonus.,false,"{performance,performance_trend,performance_top_merchants,quick_stats,performance_trend_agency,performance_comparison,performance_top_accounts}",EDW2,,
6e8a104b-9c73-453c-b38d-06ba6a7ce6c2,"[{""id"": ""fact_order_avantmetrics_summary-order_amount"", ""fact"": true, ""name"": ""Order Amount"", ""alias"": ""am_order_amount"", ""format"": ""money""}]",eac7d81d-26ee-4d7b-b579-ec60b16650cd,1,"[""admin"", ""merchant""]",Order Amount,2019-02-04 21:47:36 +00:00,2019-02-04 21:47:36 +00:00,,,fact_order_avantmetrics_summary,,fact,,true,{metrics},EDW2,,
90685dc6-09d0-4760-8cd3-961c6d5dcfb8,"[{""id"": ""fact_order_avantmetrics_analytics-order_amount"", ""fact"": true, ""name"": ""Website Gross Sales"", ""alias"": ""website_order_amount"", ""format"": ""money""}]",acc3318b-f09b-4ebd-a9b7-881955601d5a,1,"[""admin"", ""merchant""]",Website Gross Sales,2019-02-04 21:09:36 +00:00,2019-02-04 21:09:36 +00:00,,,fact_order_avantmetrics_analytics,,fact,,true,{metrics},EDW2,,
0224e7f0-3473-4a69-8ab1-6b515b0d4cc9,"[{""id"": ""affiliate_type_order-order_amount"", ""fact"": true, ""name"": ""Gross Sales"", ""alias"": ""affiliate_order_amount"", ""format"": ""money"", ""aggregate"": [{""func"": ""sum"", ""distinct"": false}]}]",eac7d81d-26ee-4d7b-b579-ec60b16650cd,1,"[""admin"", ""merchant""]",Gross Sales,2019-02-04 22:39:31 +00:00,2019-02-04 22:39:31 +00:00,,,affiliate_type_order,,fact,,true,{metrics},EDW2,,
bcc77427-29e9-4ce3-919a-87fe637f916a,"[{""id"": ""dim_date-mm_dd_yyyy"", ""name"": ""Week"", ""alias"": ""grouped_by_week"", ""aggregate"": [{""dim"": ""dim_date-week_number_since_epoch"", ""func"": ""band""}]}]",79418be0-edc6-4e93-8675-6b32fc5d5e4f,6,"[""admin"", ""merchant"", ""affiliate""]",Week,2017-08-29 21:13:02 +00:00,2017-08-29 21:13:02 +00:00,,,dim_date,"",dim,First week starts on first Monday of year.,true,"{performance,metrics}",EDW2,,
cdc0cebb-2e59-43ee-bf95-44f16d8e361c,"[{""id"": ""calculation"", ""calc"": ""(sale+incentive+cpc+ppb+bonus+adjustment)/(sales+cadjustments)"", ""fact"": true, ""name"": ""Affiliate Total Earnings Average Rate"", ""vars"": {""cpc"": {""id"": ""fact_cpc_earning-affiliate_earnings"", ""alias"": ""fact_cpc_earning-affiliate_earnings-01"", ""format"": ""money"", ""required_groups"": [""commission""]}, ""ppb"": {""id"": ""fact_ppb_earning-bid_amount"", ""alias"": ""fact_ppb_earning-bid_amount-01"", ""format"": ""money"", ""required_groups"": [""commission""]}, ""sale"": {""id"": ""fact_order_commission-sale_commission_amount"", ""alias"": ""fact_order_commission-sale_commission_amount-01"", ""format"": ""money"", ""required_groups"": [""commission""]}, ""bonus"": {""id"": ""fact_order_bonus-bonus_commission_amount"", ""alias"": ""fact_order_bonus-bonus_commission_amount-01"", ""format"": ""money"", ""required_groups"": [""commission""]}, ""sales"": {""id"": ""fact_order_avantlink-order_amount"", ""alias"": ""fact_order_avantlink-order_amount-01"", ""format"": ""money"", ""aggregate"": [{""func"": ""sum"", ""distinct"": true}], ""required_groups"": [""sales""]}, ""incentive"": {""id"": ""fact_order_commission-incentive_commission_amount"", ""alias"": ""fact_order_commission-incentive_commission_amount-01"", ""format"": ""money"", ""required_groups"": [""commission""]}, ""adjustment"": {""id"": ""fact_order_commission_adjustment-order_commission_adjustment_amount"", ""alias"": ""fact_order_commission_adjustment-order_commission_adjustment_amount-01"", ""format"": ""money"", ""required_groups"": [""commission""]}, ""cadjustments"": {""id"": ""fact_order_adjustment-order_combined_adjustment_amount"", ""alias"": ""fact_order_adjustment-order_combined_adjustment_amount-01"", ""format"": ""money"", ""aggregate"": [{""func"": ""sum"", ""distinct"": false}], ""required_groups"": [""adjustments""]}}, ""alias"": ""affiliate_total_earnings_average_rate"", ""format"": ""percent1""}]",58d1fa48-3098-445e-a4de-1463b91fbc90,1,"[""admin"", ""merchant"", ""affiliate""]",Affiliate Total Earnings Average Rate,2019-10-24 22:52:38 +00:00,2019-10-24 22:52:38 +00:00,,,fact_order,,fact,Affiliate Total Earnings divided by Sales.,false,"{performance,quick_stats,performance_trend,performance_top_merchants,performance_trend_agency,performance_comparison,performance_top_accounts}",EDW2,,
b3dbfb92-c7e7-4ef8-9e5c-865cf54f8c2e,"[{""id"": ""calculation"", ""calc"": ""(nadjustment+ncpc+nppb+nbonus+nsale) / (sales+cadjustments)"", ""fact"": true, ""name"": ""Network Total Earnings Average Rate"", ""vars"": {""ncpc"": {""id"": ""fact_cpc_earning-network_earnings"", ""format"": ""money"", ""required_groups"": [""commission""]}, ""nppb"": {""id"": ""fact_ppb_earning-network_commission"", ""format"": ""money"", ""required_groups"": [""commission""]}, ""nsale"": {""id"": ""fact_order_commission-network_commission_amount"", ""format"": ""money"", ""required_groups"": [""commission""]}, ""sales"": {""id"": ""fact_order_avantlink-order_amount"", ""format"": ""money"", ""aggregate"": [{""func"": ""sum"", ""distinct"": true}], ""required_groups"": [""sales""]}, ""nbonus"": {""id"": ""fact_order_bonus-bonus_network_commission_amount"", ""format"": ""money"", ""required_groups"": [""commission""]}, ""nadjustment"": {""id"": ""fact_order_commission_adjustment-network_commission_adjustment_amount"", ""format"": ""money"", ""required_groups"": [""commission""]}, ""cadjustments"": {""id"": ""fact_order_adjustment-order_combined_adjustment_amount"", ""format"": ""money"", ""aggregate"": [{""func"": ""sum"", ""distinct"": false}], ""required_groups"": [""adjustments""]}}, ""alias"": ""network_total_earnings_average_rate"", ""format"": ""percent1""}]",30d7e3a9-135c-41da-aee0-493737932d73,1,"[""admin"", ""merchant""]",Network Total Earnings Average Rate,2020-02-10 23:50:06 +00:00,2020-02-10 23:50:06 +00:00,,,fact_order_commission,,fact,Network Total Earnings divided by Sales.,false,"{performance,quick_stats,performance_trend,performance_top_merchants,performance_trend_agency,performance_comparison,performance_top_accounts}",EDW2,,
2bef698d-4072-4f48-a623-c74f3531b059,"[{""id"": ""calculation"", ""calc"": ""(sale+incentive+cpc+adjustment) / (sales + cadjustments)"", ""fact"": true, ""name"": ""Affiliate Total Commission Average Rate"", ""vars"": {""cpc"": {""id"": ""fact_cpc_earning-affiliate_earnings"", ""format"": ""money"", ""required_groups"": [""commission""]}, ""sale"": {""id"": ""fact_order_commission-sale_commission_amount"", ""format"": ""money"", ""required_groups"": [""commission""]}, ""sales"": {""id"": ""fact_order_avantlink-order_amount"", ""format"": ""money"", ""aggregate"": [{""func"": ""sum"", ""distinct"": true}], ""required_groups"": [""sales""]}, ""incentive"": {""id"": ""fact_order_commission-incentive_commission_amount"", ""format"": ""money"", ""required_groups"": [""commission""]}, ""adjustment"": {""id"": ""fact_order_commission_adjustment-order_commission_adjustment_amount"", ""alias"": ""fact_order_commission_adjustment-order_commission_adjustment_amount-01"", ""format"": ""money"", ""required_groups"": [""commission""]}, ""cadjustments"": {""id"": ""fact_order_adjustment-order_combined_adjustment_amount"", ""format"": ""money"", ""aggregate"": [{""func"": ""sum"", ""distinct"": false}], ""required_groups"": [""adjustments""]}}, ""alias"": ""affiliate_total_commission_average_rate"", ""format"": ""percent1""}]",58d1fa48-3098-445e-a4de-1463b91fbc90,1,"[""admin"", ""merchant"", ""affiliate""]",Affiliate Total Commission Average Rate,2020-02-10 23:09:51 +00:00,2020-02-10 23:09:51 +00:00,,,fact_order_commission,,fact,"Sum of Affiliate CPC, Affiliate Sale Commission, and Affiliate Incentive Commission divided by Sales.  Excludes: Affiliate Bonus and Affiliate Paid Placement.",false,"{performance,quick_stats,performance_trend,performance_top_merchants,performance_trend_agency,performance_comparison,performance_top_accounts}",EDW2,,
fbf8a786-fd4c-4e4e-aafb-6aa2f66bae7b,"[{""id"": ""calculation"", ""calc"": ""(ncpc+nsale+adjustment) / (sales+cadjustments)"", ""fact"": true, ""name"": ""Network Total Commission Average Rate"", ""vars"": {""ncpc"": {""id"": ""fact_cpc_earning-network_earnings"", ""alias"": ""fact_cpc_earning-network_earnings"", ""format"": ""money"", ""required_groups"": [""commission""]}, ""nsale"": {""id"": ""fact_order_commission-network_commission_amount"", ""alias"": ""fact_order_commission-network_commission_amount"", ""format"": ""money"", ""required_groups"": [""commission""]}, ""sales"": {""id"": ""fact_order_avantlink-order_amount"", ""alias"": ""fact_order_avantlink-order_amount"", ""format"": ""money"", ""aggregate"": [{""func"": ""sum"", ""distinct"": true}], ""required_groups"": [""sales""]}, ""adjustment"": {""id"": ""fact_order_commission_adjustment-network_commission_adjustment_amount"", ""alias"": ""fact_order_commission_adjustment-network_commission_adjustment_amount-01"", ""format"": ""money"", ""required_groups"": [""commission""]}, ""cadjustments"": {""id"": ""fact_order_adjustment-order_combined_adjustment_amount"", ""alias"": ""fact_order_adjustment-order_combined_adjustment_amount"", ""format"": ""money"", ""aggregate"": [{""func"": ""sum"", ""distinct"": false}], ""required_groups"": [""adjustments""]}}, ""alias"": ""network_total_commission_average_rate"", ""format"": ""percent1""}]",30d7e3a9-135c-41da-aee0-493737932d73,1,"[""admin"", ""merchant""]",Network Total Commission Average Rate,2020-02-10 23:40:21 +00:00,2020-02-10 23:40:21 +00:00,,,fact_order_commission,,fact,"Sum of Network CPC, Network Sale Commission, and Network Incentive Commission divided by Sales.  Excludes: Affiliate Bonus and Affiliate Paid Placement.",false,"{performance,quick_stats,performance_trend,performance_top_merchants,performance_trend_agency,performance_comparison,performance_top_accounts}",EDW2,,
342cee5a-4ae3-406d-9325-e158be1be3d5,"[{""id"": ""calculation"", ""calc"": ""(sales + cadjustments) / (sale+incentive+cpc+ppb+bonus+adjustment+nadjustment+ncpc+nppb+nbonus+nsale)"", ""fact"": true, ""name"": ""ROAS %"", ""vars"": {""cpc"": {""id"": ""fact_cpc_earning-affiliate_earnings"", ""alias"": ""fact_cpc_earning-affiliate_earnings-02"", ""format"": ""money"", ""required_groups"": [""commission""]}, ""ppb"": {""id"": ""fact_ppb_earning-bid_amount"", ""alias"": ""fact_ppb_earning-bid_amount-02"", ""format"": ""money"", ""required_groups"": [""commission""]}, ""ncpc"": {""id"": ""fact_cpc_earning-network_earnings"", ""alias"": ""fact_cpc_earning-network_earnings-01"", ""format"": ""money"", ""required_groups"": [""commission""]}, ""nppb"": {""id"": ""fact_ppb_earning-network_commission"", ""alias"": ""fact_ppb_earning-network_commission-01"", ""format"": ""money"", ""required_groups"": [""commission""]}, ""sale"": {""id"": ""fact_order_commission-sale_commission_amount"", ""alias"": ""fact_order_commission-sale_commission_amount-02"", ""format"": ""money"", ""required_groups"": [""commission""]}, ""bonus"": {""id"": ""fact_order_bonus-bonus_commission_amount"", ""alias"": ""fact_order_bonus-bonus_commission_amount-02"", ""format"": ""money"", ""required_groups"": [""commission""]}, ""nsale"": {""id"": ""fact_order_commission-network_commission_amount"", ""alias"": ""fact_order_commission-network_commission_amount-01"", ""format"": ""money"", ""required_groups"": [""commission""]}, ""sales"": {""id"": ""fact_order_avantlink-order_amount"", ""alias"": ""fact_order_avantlink-order_amount-02"", ""format"": ""money"", ""aggregate"": [{""func"": ""sum"", ""distinct"": true}], ""required_groups"": [""sales""]}, ""nbonus"": {""id"": ""fact_order_bonus-bonus_network_commission_amount"", ""alias"": ""fact_order_bonus-bonus_network_commission_amount-01"", ""format"": ""money"", ""required_groups"": [""commission""]}, ""incentive"": {""id"": ""fact_order_commission-incentive_commission_amount"", ""alias"": ""fact_order_commission-incentive_commission_amount-02"", ""format"": ""money"", ""required_groups"": [""commission""]}, ""adjustment"": {""id"": ""fact_order_commission_adjustment-order_commission_adjustment_amount"", ""alias"": ""fact_order_commission_adjustment-order_commission_adjustment_amount-02"", ""format"": ""money"", ""required_groups"": [""commission""]}, ""nadjustment"": {""id"": ""fact_order_commission_adjustment-network_commission_adjustment_amount"", ""alias"": ""fact_order_commission_adjustment-network_commission_adjustment_amount-01"", ""format"": ""money"", ""required_groups"": [""commission""]}, ""cadjustments"": {""id"": ""fact_order_adjustment-order_combined_adjustment_amount"", ""alias"": ""fact_order_adjustment-order_combined_adjustment_amount-02"", ""format"": ""money"", ""aggregate"": [{""func"": ""sum"", ""distinct"": false}], ""required_groups"": [""adjustments""]}}, ""alias"": ""return_on_ad_spend_percent"", ""format"": ""percent1""}]",acc3318b-f09b-4ebd-a9b7-881955601d5a,1,"[""admin"", ""merchant""]",ROAS %,2019-10-24 22:41:01 +00:00,2019-10-24 22:41:01 +00:00,,,fact_order,,fact,Return On Ad Spend. Percentage of Sales divided by Total Cost.,false,"{performance,quick_stats,performance_trend,performance_top_merchants,performance_trend_agency,performance_comparison,performance_top_accounts}",EDW2,,
c5aaff59-a71a-4be0-bc94-5ae24f07ffb9,"[{""id"": ""fact_product_sales-num_returns"", ""fact"": true, ""name"": ""Returns"", ""alias"": ""num_returns"", ""format"": ""int"", ""aggregate"": [{""func"": ""sum"", ""distinct"": false}]}]",bcc4e2d4-d10a-4fff-a3d8-470d5a7f3dbf,1,"[""admin"", ""e295c418-295a-447c-b265-734e25f82503""]",REI Returns,2017-10-30 16:39:17 +00:00,2017-10-30 16:39:17 +00:00,,,fact_product_sales,,fact,Number of Returns,false,{performance},EDW2,,
158807ef-64f8-4617-8ba1-6d078be0b557,"[{""id"": ""fact_product_sales-item_quantity"", ""fact"": true, ""name"": ""Qty"", ""alias"": ""item_quantity"", ""format"": ""int"", ""aggregate"": [{""func"": ""sum"", ""distinct"": false}]}]",bcc4e2d4-d10a-4fff-a3d8-470d5a7f3dbf,1,"[""admin"", ""e295c418-295a-447c-b265-734e25f82503""]",REI Item Quantity,2017-10-30 16:39:17 +00:00,2017-10-30 16:39:17 +00:00,,,fact_product_sales,,fact,Item Quantity,false,{performance},EDW2,,
7a1b8be9-302a-4adf-a0b7-2c1d42eb4036,"[{""id"": ""fact_product_sales-sale_item_amount"", ""fact"": true, ""name"": ""Revenue"", ""alias"": ""sale_item_amount"", ""format"": ""money"", ""aggregate"": [{""func"": ""sum"", ""distinct"": false}]}]",bcc4e2d4-d10a-4fff-a3d8-470d5a7f3dbf,1,"[""admin"", ""e295c418-295a-447c-b265-734e25f82503""]",REI Revenue,2017-10-30 16:39:17 +00:00,2017-10-30 16:39:17 +00:00,,,fact_product_sales,,fact,Sale Item Amount,false,{performance},EDW2,,
b8fcac5c-bfb0-4a14-849d-0ccdc44ae323,"[{""id"": ""fact_product_sales-affiliate_commission"", ""fact"": true, ""name"": ""Affiliate Commission"", ""alias"": ""affiliate_commission"", ""format"": ""money"", ""aggregate"": [{""func"": ""sum"", ""distinct"": false}]}]",bcc4e2d4-d10a-4fff-a3d8-470d5a7f3dbf,1,"[""admin"", ""e295c418-295a-447c-b265-734e25f82503""]",REI Affiliate Commission,2017-10-30 16:39:17 +00:00,2017-10-30 16:39:17 +00:00,,,fact_product_sales,,fact,Affilate Commission Amount,false,{performance},EDW2,,
70930560-e7f7-400f-8ffc-aae85210d7c1,"[{""id"": ""fact_product_sales-network_commission"", ""fact"": true, ""name"": ""Network Commission"", ""alias"": ""network_commission"", ""format"": ""money"", ""aggregate"": [{""func"": ""sum"", ""distinct"": false}]}]",bcc4e2d4-d10a-4fff-a3d8-470d5a7f3dbf,1,"[""admin"", ""e295c418-295a-447c-b265-734e25f82503""]",REI Network Commission,2017-10-30 16:39:17 +00:00,2017-10-30 16:39:17 +00:00,,,fact_product_sales,,fact,Network Commission Amount,false,{performance},EDW2,,
49f97253-ca85-425f-8f40-d484b8832056,"[{""id"": ""fact_product_sales-sale_count"", ""fact"": true, ""name"": ""# Sales"", ""alias"": ""sale_count"", ""format"": ""int"", ""aggregate"": [{""func"": ""sum"", ""distinct"": false}]}]",bcc4e2d4-d10a-4fff-a3d8-470d5a7f3dbf,1,"[""admin"", ""e295c418-295a-447c-b265-734e25f82503""]",REI Sale Count,2017-10-30 16:39:17 +00:00,2017-10-30 16:39:17 +00:00,,,fact_product_sales,,fact,Sale Count,false,{performance},EDW2,,
4d57d1e5-fc5c-43b8-bca4-04a35b3ba250,"[{""id"": ""fact_product_sales-mobile"", ""fact"": true, ""name"": ""Mobile"", ""alias"": ""mobile"", ""format"": ""int"", ""aggregate"": [{""func"": ""sum"", ""distinct"": false}]}]",bcc4e2d4-d10a-4fff-a3d8-470d5a7f3dbf,1,"[""admin"", ""e295c418-295a-447c-b265-734e25f82503""]",REI Mobile,2017-10-30 16:39:17 +00:00,2017-10-30 16:39:17 +00:00,,,fact_product_sales,,fact,Mobile Sales,false,{performance},EDW2,,
5869ef12-7783-4dac-ad54-d0e0d6027e0f,"[{""id"": ""fact_product_sales-store_name"", ""name"": ""Store Name"", ""alias"": ""store_name""}]",bcc4e2d4-d10a-4fff-a3d8-470d5a7f3dbf,1,"[""admin"", ""e295c418-295a-447c-b265-734e25f82503""]",REI Store Name,2022-09-08 19:59:45 +00:00,2022-09-08 19:59:45 +00:00,,,fact_product_sales,,fact,REI Store Name,false,{performance},EDW2,,
91819691-409a-45ce-8a91-0ce9e9a112b1,"[{""id"": ""fact_product_sales-total_commission"", ""fact"": true, ""name"": ""Total Commission"", ""alias"": ""rei_total_commission"", ""format"": ""money"", ""aggregate"": [{""func"": ""sum"", ""distinct"": false}]}]",bcc4e2d4-d10a-4fff-a3d8-470d5a7f3dbf,1,"[""admin"", ""e295c418-295a-447c-b265-734e25f82503""]",REI Total Commission,2017-10-30 16:39:17 +00:00,2017-10-30 16:39:17 +00:00,,,fact_product_sales,,fact,Total Commission Amount,false,{performance},EDW2,,
7f1bc0ce-682b-4360-890d-8058adbc137f,"[{""id"": ""fact_sales_projections-projected_network_earnings_hourly"", ""fact"": true, ""name"": ""Projected Network Earnings Hourly"", ""alias"": ""Projected Network Earnings Hourly"", ""format"": ""float2"", ""aggregate"": [{""func"": ""sum""}]}, {""id"": ""fact_sales_projections-projected_network_earnings"", ""fact"": true, ""name"": ""Projected Network Earnings"", ""alias"": ""Projected Network Earnings"", ""format"": ""float2"", ""aggregate"": [{""func"": ""sum""}]}, {""id"": ""fact_sales_projections-actual_network_earnings"", ""fact"": true, ""name"": ""Actual Network Earnings"", ""alias"": ""Actual Network Earnings"", ""format"": ""float2"", ""aggregate"": [{""func"": ""sum""}]}]",8f3e0347-dcaa-447e-917a-15524d457403,2,"[""admin""]",Network Total Earnings,2023-02-06 15:58:06 +00:00,2023-02-06 15:58:06 +00:00,,,fact_calculation,"",fact,Sum of Actual Network Earnings and Projected Network Earnings,false,{performance_projection},EDW2,7f1bc0ce-682b-4360-890d-8058adbc137f,
fa1be586-afff-44e0-92ae-43c12588b4dd,"[{""id"": ""fact_sales_projections-projected_sales_hourly"", ""fact"": true, ""name"": ""Projected Sales Hourly"", ""alias"": ""Projected Sales Hourly"", ""format"": ""float2"", ""aggregate"": [{""func"": ""sum""}]}, {""id"": ""fact_sales_projections-projected_sales"", ""fact"": true, ""name"": ""Projected Sales"", ""alias"": ""Projected Sales"", ""format"": ""float2"", ""aggregate"": [{""func"": ""sum""}]}, {""id"": ""fact_sales_projections-actual_sales"", ""fact"": true, ""name"": ""Actual Sales"", ""alias"": ""Actual Sales"", ""format"": ""float2"", ""aggregate"": [{""func"": ""sum""}]}]",8f3e0347-dcaa-447e-917a-15524d457403,1,"[""admin""]",Sales,2023-02-06 15:10:15 +00:00,2023-02-06 15:10:15 +00:00,,,fact_event_active_conversion,"",fact,Actual Sales and Projected Sales,false,{performance_projection},EDW2,fa1be586-afff-44e0-92ae-43c12588b4dd,
